Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
tor01,NL,176,13,146.185.151.29,tor01.ngen.com.ar,443,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
tor0x200,DE,501,3,109.230.243.90,tor-node.0x200.net,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on FreeBSD,0,0
tor1,US,31,0,205.185.124.11,vps1.sparklingclouds.nl,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
Tor1ByHostplanetME,FR,1610,15,37.59.150.185,37-59-150-185.static-ip.hostplanet.me,443,80,0,0,1,0,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Tor1HackingDk,GB,132,24,109.74.200.101,vps1.hacking.dk,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
tor1multisec,NO,63,10,193.90.12.86,tor-1.multisec.no,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
tor1nrw,DE,0,38,87.118.119.90,i-am-a-tor-proxy-node-01.nrw.nu,443,80,0,0,0,0,1,1,1,1,1,Tor 0.2.4.16-rc on Linux,0,0
tor1rufus,US,263,51,209.240.71.9,maguro.rufus.net,9001,9002,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on FreeBSD,0,0
tor26,AT,578,20,86.59.21.38,tor.noreply.org,443,80,1,0,0,0,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
tor2kryptonit,DE,7325,47,188.40.183.111,tor2.kryptonit.org,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
Tor2MadTrixz,GB,9,1,77.98.65.27,cpc3-brom8-2-0-cust26.wolv.cable.virginm.net,22,80,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
tor2multisec,NO,52,10,193.90.12.87,tor-2.multisec.no,9002,None,0,1,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
tor3kryptonit,DK,7396,3,178.157.213.38,178.157.213.38,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
Tor3MadTrixz,GB,101,9,77.98.65.27,cpc3-brom8-2-0-cust26.wolv.cable.virginm.net,8081,8080,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
tor3multisec,NO,40,10,193.90.12.88,tor-3.multisec.no,9003,None,0,1,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
tor4multisec,NO,67,10,193.90.12.89,tor-4.multisec.no,9004,None,0,1,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
Tor4ok,RU,1,35,5.167.71.79,5x167x71x79.dynamic.yola.ertelecom.ru,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
tor4thepeople2,NL,1635,6,85.17.24.95,vps7865.5gbps.com,9101,None,0,1,1,1,1,1,1,1,0,Tor 0.2.4.18-rc on Linux,0,0
tor5multisec,NO,40,10,193.90.12.90,tor-5.multisec.no,9005,None,0,1,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
TOR88091,US,5,16,66.172.33.220,ip-66-172-33-220.chunkhost.com,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux x86_64,0,0
torAC,US,8,1,50.46.103.45,static-50-46-103-45.evrt.wa.frontiernet.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Darwin,0,0
torace22,RO,53,13,141.85.1.254,141.85.1.254,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
torallowed,NL,179,28,81.4.121.222,tor.allowed.org,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
TorAmryRelay,US,5,17,98.243.195.121,c-98-243-195-121.hsd1.mi.comcast.net,9029,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
torasan,DE,448,5,85.214.144.159,tor.asangar.eu,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
TORaspberryPi,GB,2,3,86.152.91.232,host86-152-91-232.range86-152.btcentralplus.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
ToraToraTora,GB,19,7,80.0.150.47,cpc3-derb13-2-0-cust558.8-3.cable.virginm.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
TorAustralisV,US,324,5,23.226.130.141,23.226.130.141,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
TorAustralisVV,US,640,4,23.226.131.163,23.226.131.163,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
TorAustralisXIII,US,1535,0,192.3.19.75,host.colocrossing.com,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
TorAustralisXVII,US,390,0,162.221.184.64,162-221-184-64.static.dimenoc.com,443,None,0,1,1,0,1,1,1,1,0,Tor 0.2.4.17-rc on Linux,0,0
TorAustralisXXIV,US,1177,6,108.178.17.198,xxiv.example.com,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
TorAustralisXXVIII,US,948,4,96.127.153.58,xxviii.example.tld,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torbaton,CA,81,0,64.229.140.118,QUBCPQ0940W-LP140-01-1088785526.dsl.bell.ca,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
TorBerry,FR,0,5,78.241.53.144,mcl71-3-78-241-53-144.fbx.proxad.net,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
torberrypi,FR,0,15,77.197.163.156,156.163.197.77.rev.sfr.net,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
torbiter,US,294,257,208.76.88.154,torproxy01.arces.net,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
torbogen,DE,265,0,91.97.179.173,host-091-097-179-173.ewe-ip-backbone.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
Torboinaz,DE,3214,2,85.10.211.53,anonymous-tor-proxy,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
TorBonesBe,DE,2,90,188.138.112.205,zebra765.startdedicated.com,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
torboogieman,NL,642,58,80.100.206.150,ivory.xs4all.nl,22,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
TorBoostEuropa,FI,2,2,80.221.69.53,cable-roi-50dd45-53.dhcp.inet.fi,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.3.25 on Windows XP,0,0
torbox,US,309,9,192.3.116.153,host.colocrossing.com,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torbox3,US,611,18,192.3.18.43,host.colocrossing.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torbuddy,DE,27,30,212.227.97.243,212.227.97.243,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
torchaku,GB,3,1,82.16.231.242,cpc6-stap12-2-0-cust1009.12-2.cable.virginm.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
Torchwood,NL,6,3,212.64.32.68,sd4402044.adsl.online.nl,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
torcmousefi,FI,1720,178,82.203.195.64,tor.cmouse.fi,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
torcow,CA,0,5,108.161.123.206,108-161-123-206.dsl.teksavvy.com,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
torDewus,RU,21,0,188.243.64.125,188.243.64.125.pool.sknt.ru,443,80,0,1,1,0,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
tordienet,US,672,82,66.180.193.219,tor-proxy.die.net,11780,80,0,1,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
TORdotDEFCONdotORG,US,17,27,162.17.162.249,162-17-162-249-static.hfc.comcastbusiness.net,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux armv5tel,0,0
tordoturdixdotcom,FR,650,7,94.23.0.225,self-signed.com,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux x86_64,0,0
TorDUS,DE,4,0,178.202.183.173,ip-178-202-183-173.unitymediagroup.de,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
toreee,US,19,0,71.222.51.58,71-222-51-58.ptld.qwest.net,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
torEFF,US,577,89,64.147.188.11,tor1.eff.org,8080,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.15-rc on FreeBSD,0,0
torelaywnx,US,3287,9,142.4.32.196,142-4-32-196.static.webnx.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
torencijalt1,LT,88,7,84.32.116.74,lt1.kiwinet.eu,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
Torento,GB,4832,237,31.3.214.197,31.3.214.197,9001,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
torentrynodeffm,DE,535,18,141.2.86.34,141.2.86.34,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
ToreTorson,GB,527,20,87.113.60.243,87.113.60.243,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
torex,AU,0,1,121.45.179.244,ppp121-45-179-244.lns20.syd7.internode.on.net,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
torexit,CZ,66,87,80.79.23.92,tor-exit.dyndns.info,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
TorExit1488,DE,3763,122,5.9.146.203,tor.hackersleague.org,9001,80,0,0,1,0,1,0,1,1,1,Tor 0.2.4.15-rc on Linux,0,0
torexitczech,CZ,32,9,46.167.245.201,public-tor-exit-czech.jejaring.org,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
TorExitHU,HU,719,12,91.219.238.139,none.0.azar-a.net,8080,8443,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
torezuma,DE,18,58,85.214.70.188,85.214.70.188,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux i686,0,0
TorFakedOrg,DE,12,2,91.61.65.247,p5B3D41F7.dip0.t-ipconnect.de,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
TorFuse,US,159,18,198.46.133.169,198.46.133.169,1337,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
ToRg00se,US,26,19,24.183.204.2,24-183-204-2.dhcp.jcsn.tn.charter.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
torgdynia1,PL,2,18,188.252.31.202,wzor.3miasto.net.pl,9000,None,0,1,0,0,1,1,1,1,0,Tor 0.2.3.25 on FreeBSD,0,0
torglinescom,US,16,7,98.173.57.203,wsip-98-173-57-203.sd.sd.cox.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
torgwipv4cz,CZ,78,40,93.185.101.76,tor-gw.ipv4.cz,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
torgwthem,AT,48,32,212.17.102.77,TK212017102077.teleweb.at,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
TorHelp1,US,424,12,192.73.237.51,192.73.237.51,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
Torhelp101,US,385,7,172.245.222.241,172.245.222.241,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
TorHelp2,US,475,2,162.218.209.10,162.218.209.10,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Torhelp25,US,707,12,178.18.16.207,178.18.16.207,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
TorHelper10,US,9,1,24.30.97.215,c-24-30-97-215.hsd1.ga.comcast.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.17-rc on Linux,0,0
TorHelper100,IT,386,94,37.247.55.84,37.247.55.84,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
TorHelper200,NL,342,8,81.4.125.110,81.4.125.110,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
TorHelper5,US,197,14,198.199.71.49,198.199.71.49,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
torhelpernoyb,NL,2,2,82.161.217.249,a82-161-217-249.adsl.xs4all.nl,59001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.5.1-alpha-dev on Linux,0,0
torified,CH,68,2,46.126.71.170,46-126-71-170.dynamic.hispeed.ch,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
Torinux,FR,147,39,89.234.142.13,89.234.142.13,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
torisalie,AT,723,87,78.142.132.195,mail.housingsklave.at,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
torisfreedom,DE,116,140,85.214.146.66,tor-node.rebscher.org,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux i686,0,0
TORito,MX,8,1,187.192.4.86,dsl-187-192-4-86-dyn.prod-infinitum.com.mx,443,None,0,1,0,0,0,1,1,1,0,Tor 0.2.3.25 on Windows XP,0,0
TorizenPI,ES,8,12,82.213.152.61,82.213.152.61.dyn.user.ono.com,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.4.18-rc on Linux,0,0
TorkaZ,DE,6,0,62.216.207.185,ppp-62-216-207-185.dynamic.mnet-online.de,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.3.25 on Darwin,0,0
TorKServer,FR,32,0,90.5.114.111,ABordeaux-651-1-83-111.w90-5.abo.wanadoo.fr,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
TorLand1,GB,16392,16,37.130.227.133,torland1-this.is.a.tor.exit.server.torland.is,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
TorLand2,GB,11156,16,37.130.227.134,torland2-this.is.a.tor.exit.server.torland.is,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
Torlizzard,DE,658,7,91.143.83.140,ts.m120.de,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
torlyrelay,DE,125,32,78.47.92.41,torly.intheinter.net,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
torm36,US,18,2,68.53.101.90,c-68-53-101-90.hsd1.tn.comcast.net,22,None,0,0,1,0,1,1,1,1,0,Tor 0.2.4.18-rc on Linux,0,0
TorMachine,DE,3516,71,85.214.62.48,85.214.62.48,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
tormadrid,ES,0,1,188.78.156.167,167.156.78.188.dynamic.jazztel.es,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
TORmania,DE,10,15,178.203.12.246,ip-178-203-12-246.unitymediagroup.de,9002,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
tormato,DE,4,0,84.157.220.8,p549DDC08.dip0.t-ipconnect.de,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Windows Vista,0,0
torme,CH,41,5,80.219.4.212,80-219-4-212.dclient.hispeed.ch,443,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
TorMenta1,PA,1,5,200.75.228.91,ns1.methusalah.com,9001,9030,0,0,0,0,1,0,1,1,1,Tor 0.2.3.25 on Windows 2000 [server],0,0
TorMenta2,PA,18,0,200.75.228.92,ns2.methusalah.com,9001,9030,0,0,0,0,1,1,1,1,1,Tor 0.2.3.25 on Windows 2000 [server],0,0
TorMenta4,PA,2,12,200.75.228.94,ns4.methusalah.com,9001,9030,0,0,0,0,1,1,1,1,1,Tor 0.2.3.25 on Windows 2000 [server],0,0
tormiddleone,US,75,0,184.22.250.182,184.22.250.182,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.4.16-rc on Linux,0,0
Tormn,NL,54,0,82.139.98.83,ip82-139-98-83.lijbrandt.net,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.4.17-rc on Darwin,0,0
tormoo,GB,23,4,82.45.234.129,cpc12-dals16-2-0-cust128.hari.cable.virginm.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
TorMozilla,RU,120,91,212.74.254.243,212.74.254.243,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
tornadic,NL,4730,185,82.94.231.195,82.94.231.195,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
tornado,US,6,2,67.182.137.46,c-67-182-137-46.hsd1.wa.comcast.net,10000,None,0,0,1,0,0,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
TORNADO,NL,2016,7,194.104.126.162,tornado.smeerboel.org,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.4.18-rc-dev on Linux,0,0
Tornado,RU,30,7,37.204.22.42,broadband-37.204-22-42.nationalcablenetworks.ru,9009,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.17-rc on Windows 7,0,0
Tornadoalley,US,120,15,66.215.51.150,66-215-51-150.dhcp.snlo.ca.charter.com,9340,None,0,0,1,1,0,1,1,1,0,Tor 0.2.4.17-rc on Linux,0,0
tornasol,CH,40,4,77.58.46.34,77-58-46-34.dclient.hispeed.ch,26709,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
tornode,DE,63,14,178.254.2.147,v45849.1blu.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
tornode01bn3tde,DE,13541,6,46.20.46.140,tor-node01.bn3t.de,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
TorNode305234765,HU,6678,55,62.112.195.56,pomaz.hu,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
TorNodeByGuenni,DE,86,3,88.198.154.112,tor1.emre.de,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux x86_64,0,0
TorNodeRandom2,US,72,74,192.241.201.25,192.241.201.25,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
tornoderutgersedu,US,2080,38,128.6.224.107,tor-node.rutgers.edu,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
tornodeval,FR,11029,13,37.59.8.81,ns3100172.ovh.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.16-rc on Linux,0,0
tornodeviennasil,AT,6870,13,78.142.142.246,tor.server-02.r3t.at,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torobowollga,DE,1,4,37.49.89.149,HSI-KBW-37-49-89-149.hsi14.kabel-badenwuerttemberg.de,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
TORoC4SSoORG,NL,852,13,109.201.131.11,tor.c4ss.org,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
Torofthuban,FR,9,4,109.190.28.84,yeuxdelibad.net,9001,None,0,1,0,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
TorOnARM808,DE,55,43,95.222.128.46,ip-95-222-128-46.unitymediagroup.de,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
toronion,DE,66,48,81.169.153.167,81.169.153.167,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
toronion2,DE,0,0,217.228.120.10,pD9E4780A.dip0.t-ipconnect.de,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
torpeda,RU,406,0,77.220.136.220,77.220.136.220,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
TorPi,US,5,1,75.70.27.79,c-75-70-27-79.hsd1.co.comcast.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
torpi,FI,14,56,88.113.38.175,a88-113-38-175.elisa-laajakaista.fi,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
torpidsCAovh,CA,2623,20,198.27.97.223,198.27.97.223.vpsrealm.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsCZwedos,CZ,4453,20,46.28.110.129,46.28.110.129,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsDEbonntel,DE,63,3,185.27.253.74,74-253-27-185.bonntel.net,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.4.18-rc on Linux,0,0
torpidsDEfiloo,DE,363,18,141.101.32.10,141-101-32-10.filoo.de,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.18-rc on Linux,0,0
torpidsDEisppro,DE,3288,18,81.7.13.84,81-7-13-84.blue.kundencontroller.de,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsDEjiffybox,DE,5727,20,37.200.98.5,DEjiffybox.torpids.ml,443,110,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsDEmyloc,DE,3893,13,46.228.199.19,46.228.199.19,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsDEmyloc1,DE,7555,20,185.15.244.124,185.15.244.124,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsDEmyloc2,DE,4621,20,46.20.47.57,46.20.47.57,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsDEpcenet,DE,5970,51,213.185.88.234,213.185.88.234,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
torpidsFRdedibox,FR,2653,17,88.191.162.192,88-191-162-192.rev.poneytelecom.eu,443,80,0,0,1,1,1,0,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsFRdigicube,FR,2018,18,95.130.11.214,digi00377.digicube.fr,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsFRovh,FR,2976,18,37.187.20.59,37-187-20-59.kimsufi.com,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsHUazara,HU,2022,20,91.219.237.110,none.0.azar-a.net,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsITprometeus,IT,281,20,37.247.52.27,ITiperweb.torpids.ml,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsJPkopticom,JP,248,18,218.251.112.170,h218-251-112-170.vps.ablenet.jp,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsLTuabduo,LT,3103,20,5.199.172.33,hst-172-33.cloudlix.com,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsNLgloballaye,NL,5567,20,109.232.224.91,hosted-by.instantdedicated.com,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsRUpallada,RU,1230,20,37.0.123.152,cassel.dogeneral.net,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsUScolo4,US,1702,2,206.217.135.164,.,443,80,0,0,1,0,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsUScolocross,US,2495,2,192.3.142.234,host.colocrossing.com,443,80,0,0,1,0,1,0,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsUScolocrossi,US,469,18,192.3.18.10,host.colocrossing.com,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsUShostdime,US,1101,8,199.168.190.244,199-168-190-244.static.dimenoc.com,443,80,0,0,1,0,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsUSincero,US,894,6,23.92.65.25,23.92.65.25,443,80,0,0,1,0,1,0,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
torpidsUSoplink,US,1357,13,216.230.230.247,216-230-230-247-cloud-server.oplink.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
TorPinkPlug,US,20,7,75.108.213.168,cdm-75-108-213-168.asbnva.dhcp.suddenlink.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
TorPiNL,NL,6,40,94.208.69.65,5ED04541.cm-7-1b.dynamic.ziggo.nl,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
torproxy,DE,2,111,176.9.130.132,vpn.xybur.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
Torproxy,FR,53,0,88.191.125.35,beta.fichimmo.fr,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
Torproxy,FR,12,33,88.190.18.131,www.fichimmo.fr,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux x86_64,0,0
Torproxy2,FR,0,0,88.187.32.19,boc06-3-88-187-32-19.fbx.proxad.net,9005,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
torProxyRandomly,FR,31,15,37.187.66.231,231.ip-37-187-66.eu,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
TorPuppy,US,229,4,129.24.28.6,129.24.28.6,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.23-rc on Linux,0,0
torquemada,US,53,9,50.156.85.236,c-50-156-85-236.hsd1.ca.comcast.net,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
